head;relation;tail;head_rank;tail_rank
7689003;_hypernym;7687789;MISS_1;MISS_199
8191987;_has_part;8193854;1;1
10555679;_derivationally_related_form;1761706;1;1
9130076;_has_part;9130714;1;1
14448200;_hypernym;14475661;1;1
658913;_hypernym;658052;1;1
1834896;_hypernym;1834485;1;1
639556;_has_part;5798569;1;1
2164531;_derivationally_related_form;6877381;1;1
2654609;_hypernym;1432517;1;1
1051082;_hypernym;1048912;1;1
4561548;_derivationally_related_form;1375637;1;1
6090869;_member_of_domain_topic;13590327;1;1
1710348;_member_holonym;1708778;MISS_972;MISS_286
12002197;_member_holonym;11911591;1;1
11959489;_member_holonym;11911591;1;1
1901133;_hypernym;1904930;16;1
381680;_derivationally_related_form;2622234;1;1
13028611;_hyponym;13030852;1;1
2631238;_derivationally_related_form;1639369;1;1
1069190;_derivationally_related_form;145218;1;1
156101;_derivationally_related_form;2373785;1;1
13714184;_hypernym;13608598;1;1
2483564;_derivationally_related_form;13737480;1;1
6879180;_hypernym;6873252;1;1
2179429;_member_meronym;2180233;1;1
8101410;_derivationally_related_form;2329578;1;1
2158846;_part_of;2084071;1;1
10722385;_hypernym;10363913;1;1
2307547;_hypernym;2306462;1;1
1526635;_member_holonym;1524885;1;1
14285662;_hyponym;14288235;1;1
8308497;_derivationally_related_form;876665;1;1
8860123;_member_of_domain_region;292386;1;1
430099;_hypernym;429060;1;1
539121;_hyponym;541035;1;1
657604;_has_part;153105;1;1
1360712;_member_meronym;1360937;1;1
4262161;_hypernym;4080454;1;1
759694;_hyponym;763787;1;1
1512465;_derivationally_related_form;105164;1;1
2064887;_hyponym;2066304;1;1
824767;_hyponym;824292;1;1
9748889;_derivationally_related_form;3068473;1;1
4663763;_hypernym;4662951;1;1
933420;_hyponym;935247;1;1
1949218;_synset_domain_topic_of;815801;1;1
12513426;_member_meronym;12513613;1;1
3352628;_hyponym;3639077;1;1
1350855;_hypernym;1355326;1;1
3386011;_instance_hyponym;2805584;1;1
493703;_derivationally_related_form;805524;1;1
7291312;_hyponym;7334490;1;1
1230965;_derivationally_related_form;2486932;1;1
6926458;_hyponym;6927486;1;1
2526934;_derivationally_related_form;15291199;1;1
6309383;_hypernym;7997703;1;1
10360747;_hyponym;10580772;1;1
3142912;_hypernym;3081021;1;1
7907161;_hypernym;7906284;1;1
960961;_derivationally_related_form;6420781;1;1
11839297;_member_holonym;11835806;1;1
1066542;_derivationally_related_form;2466134;1;1
8282696;_hypernym;8276720;1;1
1457489;_hypernym;1555742;1;1
5769833;_derivationally_related_form;930368;1;1
11790624;_member_meronym;11790788;1;1
2719750;_hyponym;4007239;MISS_16;MISS_351
14915622;_derivationally_related_form;1208400;1;1
1376245;_hypernym;1377032;1;1
8633957;_instance_hyponym;9165146;1;1
9408977;_part_of;8929922;1;1
1523656;_derivationally_related_form;1543731;1;1
162688;_hyponym;577330;1;1
1251928;_hypernym;1249724;1;1
13196545;_hypernym;13167078;1;1
373766;_derivationally_related_form;14289590;1;1
1510576;_hyponym;355365;1;1
2344060;_hypernym;2199590;1;1
252019;_hyponym;252710;1;1
10123844;_instance_hyponym;10927824;1;26
5333467;_hypernym;5287882;1;1
12522188;_hypernym;13104059;1;1
1864707;_hyponym;2397377;1;1
414627;_hypernym;1855606;1;1
12576323;_part_of;12576029;1;1
8227214;_hyponym;8230477;1;1
656292;_hypernym;654625;1;1
11158982;_instance_hypernym;10650162;1;1
10112591;_hyponym;9877951;1;1
61933;_hypernym;83809;1;1
363260;_derivationally_related_form;156601;1;1
229934;_derivationally_related_form;478217;1;1
11065345;_instance_hypernym;10030277;1;1
9999135;_derivationally_related_form;847870;1;1
13329641;_hyponym;13331198;1;1
6037666;_member_of_domain_topic;382010;1;1
243918;_member_of_domain_topic;2191766;1;1
7363346;_derivationally_related_form;1970826;1;1
9044862;_has_part;9356320;1;1
14852450;_hypernym;14580897;1;1
671351;_hyponym;674562;1;1
1583373;_member_holonym;1582625;1;1
7328;_derivationally_related_form;10803193;1;1
2492536;_member_holonym;2491590;1;1
5667613;_derivationally_related_form;981083;1;1
1189427;_derivationally_related_form;1069980;1;1
93327;_derivationally_related_form;68617;1;1
2348568;_derivationally_related_form;240184;1;1
1708113;_derivationally_related_form;9809925;1;1
14959644;_hypernym;14991927;1;1
2913152;_has_part;4587648;1;1
6956544;_hyponym;6956896;1;1
3450516;_derivationally_related_form;106592;1;1
13743605;_derivationally_related_form;1465218;1;1
9074431;_part_of;9071690;1;1
8524735;_instance_hyponym;8810220;1;1
203342;_derivationally_related_form;685683;1;1
10388440;_hyponym;10085736;1;1
4871720;_derivationally_related_form;763901;1;1
9340935;_part_of;9086173;1;1
289175;_hypernym;288970;1;1
14586258;_hyponym;14586769;1;1
9632518;_hyponym;10035430;1;1
5148699;_derivationally_related_form;2495922;1;1
1628197;_derivationally_related_form;3433877;1;1
13458571;_hyponym;13456567;1;1
9722399;_hypernym;9634494;1;1
15178417;_hyponym;15178841;1;1
1762525;_hyponym;2201758;1;1
2228031;_hypernym;2222318;1;1
1812720;_hypernym;1761706;1;1
774107;_hypernym;774796;1;1
10017422;_derivationally_related_form;1955127;1;1
8691669;_instance_hyponym;9036880;1;1
12501745;_member_meronym;12571194;1;94
2255942;_hypernym;2200686;1;1
7358060;_derivationally_related_form;477665;1;1
13760316;_hyponym;13773361;1;1
8153102;_member_meronym;10250527;MISS_41;MISS_2
3611590;_hyponym;3606572;1;1
29378;_hyponym;30358;1;1
2521646;_hyponym;2525703;1;1
3884778;_synset_domain_region_of;8780881;1;1
9009490;_part_of;9006413;1;1
5395690;_has_part;5508943;1;1
8672562;_hypernym;8574314;1;1
13112664;_hyponym;12680402;1;1
2072849;_hypernym;1992503;1;1
5725378;_hypernym;5721180;1;1
941990;_hyponym;745383;1;1
6648724;_hyponym;6649567;1;1
1803078;_hyponym;1803641;1;1
12884260;_hypernym;11669921;1;1
3214670;_hyponym;3718056;1;1
7737081;_hyponym;7772935;1;1
1316949;_hypernym;15388;1;1
12317296;_member_holonym;12317164;1;1
7475364;_hyponym;7476623;1;1
7846;_hyponym;10012815;15;MISS_2759
2302620;_member_holonym;2301072;1;1
1854047;_member_meronym;1854223;1;1
14837364;_hypernym;14877585;1;1
1657723;_hyponym;1678237;1;1
4955160;_derivationally_related_form;1246095;1;1
9069862;_has_part;9070233;1;1
2245592;_member_meronym;2252039;1;1
1116585;_hyponym;2706816;1;1
1767661;_hypernym;1905661;1;1
7441619;_derivationally_related_form;1522276;130;77
3804744;_has_part;3501288;1;1
8898187;_instance_hypernym;8633957;1;1
2409412;_derivationally_related_form;10054657;1;1
7382572;_hyponym;7387316;1;1
5651068;_part_of;5650820;1;1
8797840;_part_of;8792548;527;58
15160579;_hypernym;15209413;1;1
968155;_instance_hyponym;1289061;1;1
14973133;_hyponym;15021085;1;1
10524413;_derivationally_related_form;717358;1;1
9838370;_hypernym;10273064;1;1
1974062;_hyponym;1455754;1;1
12582846;_hyponym;12585137;1;1
9966255;_hyponym;10468559;1;1
421691;_hypernym;426958;1;1
10162991;_hyponym;10570019;1;1
4773351;_hyponym;4773596;1;1
810226;_hypernym;809654;1;1
1580467;_hyponym;1582200;1;1
1762525;_hyponym;2289845;1;1
7503260;_hyponym;7504111;1;1
976224;_hypernym;975902;1;1
9307902;_has_part;9345932;1;1
6037298;_hypernym;6000400;1;1
5946687;_hyponym;6224657;1;1
10702781;_hyponym;10155222;1;1
1323958;_hyponym;1323338;1;1
7809368;_hyponym;7827554;1;1
5010062;_derivationally_related_form;6336;1;1
6709533;_hypernym;6598915;1;1
6845599;_member_of_domain_usage;3197804;1;1
4061442;_hyponym;4243727;1;1
245059;_hypernym;151689;1;1
6077648;_member_of_domain_topic;1348530;1;1
3839993;_hyponym;3520811;1;1
10876798;_instance_hypernym;10072708;1;1
361641;_hypernym;126264;1;1
1825237;_derivationally_related_form;4945057;1;1
8633957;_instance_hyponym;9013353;1;1
10363913;_derivationally_related_form;345761;1;1
864535;_hypernym;859001;1;1
13112664;_hyponym;12229443;1;1
10491575;_instance_hyponym;10839791;1;1
2544348;_derivationally_related_form;802962;1;1
11573660;_hyponym;11814440;1;1
1665081;_derivationally_related_form;7695965;1;1
5461816;_has_part;5295381;1;1
9765278;_hyponym;9840050;1;1
3763968;_hyponym;4071393;20;4
8524735;_has_part;8543625;1;1
11639863;_member_holonym;11629501;1;1
1695259;_member_meronym;1725240;1;1
2557461;_member_meronym;2557591;1;1
7201804;_derivationally_related_form;987071;1;1
4565375;_hyponym;3935450;1;1
6170025;_member_of_domain_topic;6348500;1;1
8227214;_hypernym;8049401;1;1
3446268;_hypernym;3501614;1;1
9189411;_has_part;8995862;1;1
9356080;_instance_hypernym;9411430;1;1
1850315;_hyponym;1876028;1;1
7624466;_hypernym;7557434;1;1
5538625;_has_part;5600637;1;1
1075164;_derivationally_related_form;235435;1;1
7518468;_derivationally_related_form;202934;1;1
7006119;_member_of_domain_topic;1720491;1;1
8524735;_instance_hyponym;8705251;1;1
351963;_derivationally_related_form;7291312;1;1
4399537;_hypernym;3905540;1;1
1100145;_derivationally_related_form;7354731;1;1
9873348;_derivationally_related_form;774344;1;1
916464;_hyponym;917211;1;1
2526085;_hyponym;2526934;1;1
10560637;_hyponym;10127689;1;1
12137120;_hypernym;12135898;1;1
1009190;_hyponym;1009637;1;1
9624980;_hyponym;10409752;1;1
10778345;_member_holonym;8149160;1;1
376715;_derivationally_related_form;1573515;1;1
12244153;_member_holonym;12243927;1;1
1580467;_hyponym;1580928;1;1
13631687;_has_part;13631037;1;1
925372;_derivationally_related_form;7525555;1;1
14042423;_derivationally_related_form;1569181;1;1
594836;_derivationally_related_form;9931640;1;1
8441203;_member_of_domain_topic;7194499;1;1
2558172;_hyponym;2558951;1;1
8723006;_has_part;9350524;1;1
8820121;_has_part;9420030;1;1
6263369;_hyponym;6595351;1;1
3305135;_hypernym;3304730;MISS_80;MISS_180
11538582;_hypernym;11537665;1;1
11411501;_hypernym;11410625;1;1
2138921;_member_meronym;2140970;1;1
8696931;_instance_hyponym;8888676;1;5
28651;_has_part;8502171;1;1
9505418;_derivationally_related_form;693401;MISS_282;MISS_128
10102506;_hypernym;10756433;1;1
1589582;_member_holonym;1589125;1;1
8378356;_hypernym;8377806;1;1
9788237;_synset_domain_topic_of;8441203;2;1
800421;_hypernym;798245;1;1
7705931;_hyponym;7757132;1;1
1155354;_also_see;2106761;1;1
3257877;_hypernym;3093574;1;1
3049457;_has_part;4190052;1;1
2915055;_derivationally_related_form;5407119;1;1
13945102;_derivationally_related_form;1096497;1;1
13265011;_hyponym;13265904;1;1
10213652;_derivationally_related_form;2591736;1;1
2176268;_hyponym;2172888;1;1
1130455;_derivationally_related_form;7159791;1;1
10423589;_instance_hyponym;10829450;1;1
3881893;_part_of;4587648;1;1
2006510;_member_meronym;2006827;1;1
8083599;_has_part;8085824;1;1
2587239;_derivationally_related_form;10735298;1;1
1721556;_derivationally_related_form;7014029;1;1
5573602;_has_part;5293944;1;1
1243661;_hypernym;1226215;1;1
2429810;_verb_group;792471;MISS_19;MISS_20
35189;_hyponym;36762;1;1
8524735;_instance_hyponym;8801099;1;1
155727;_hypernym;433232;1;1
6071934;_derivationally_related_form;1567888;1;1
3925226;_derivationally_related_form;2838592;1;1
9850642;_hypernym;10667187;1;1
12258663;_member_meronym;12259316;1;1
2622234;_derivationally_related_form;14419164;1;1
2616713;_derivationally_related_form;10681194;1;1
13140535;_member_meronym;13144303;1;1
9643799;_synset_domain_usage_of;7157273;1;1
14213512;_hypernym;14213199;1;1
1520789;_member_holonym;1502262;1;1
8475722;_synset_domain_region_of;8766988;1;1
12245695;_hypernym;13112664;1;1
1153861;_hypernym;1123598;1;1
583239;_also_see;346991;1;1
10526096;_derivationally_related_form;2491383;1;1
5504532;_has_part;5505131;1;1
1111458;_hypernym;1111028;1;1
4357121;_part_of;2958343;1;1
207761;_derivationally_related_form;2499312;1;1
823129;_synset_domain_topic_of;8081668;1;1
5616246;_hyponym;5634613;1;1
1575401;_hypernym;1574045;1;1
1916925;_hyponym;1917611;1;1
14422179;_hyponym;14424517;1;1
2248147;_member_meronym;2250464;1;1
13104059;_hyponym;12695144;1;1
9090825;_part_of;9049599;1;1
2116777;_verb_group;2116568;1;1
15084999;_hypernym;14621446;1;1
1233156;_derivationally_related_form;2487573;1;1
7412310;_derivationally_related_form;2763609;1;1
3806381;_hypernym;3808977;1;1
14641397;_derivationally_related_form;520881;1;1
1741446;_verb_group;1235355;1;1
9246883;_synset_domain_topic_of;6084469;1;1
5638606;_derivationally_related_form;10294953;1;1
2740764;_hyponym;4114069;1;1
9465459;_hyponym;9240621;1;1
3278248;_hyponym;4176528;1;1
359238;_hyponym;359903;1;1
6347996;_part_of;6377442;1;1
1940488;_member_meronym;1955463;1;1
15155220;_hypernym;15154774;1;1
1617192;_hyponym;1654628;1;1
2002410;_hypernym;2002720;1;1
6619428;_hypernym;6619065;1;1
12205694;_hyponym;12090890;1;1
10287213;_has_part;5220306;1;1
13441812;_derivationally_related_form;60185;1;1
9918554;_hypernym;7846;1;1
1581070;_derivationally_related_form;2957586;1;1
1052853;_derivationally_related_form;1494310;1;1
1244178;_derivationally_related_form;4367480;1;1
12039743;_member_meronym;12074205;1;1
11963755;_member_meronym;11963932;1;1
12479066;_member_holonym;12476036;1;1
1209220;_derivationally_related_form;2549392;1;1
2921884;_hypernym;3003730;MISS_84;MISS_225
3420440;_hypernym;3169390;1;1
1825237;_hyponym;1824532;1;1
559102;_derivationally_related_form;1046984;1;1
1732713;_derivationally_related_form;3495258;1;1
10119953;_hypernym;9626238;1;1
1712704;_hyponym;1721169;1;1
157081;_hyponym;158185;1;1
2012344;_hypernym;1850315;1;1
1831531;_hyponym;1923909;1;1
3428805;_derivationally_related_form;1330822;1;1
2236044;_hypernym;2232951;1;1
2531625;_derivationally_related_form;5799212;1;19
521085;_hypernym;521209;1;1
7557434;_derivationally_related_form;1180351;1;1
9813696;_hypernym;10338707;1;1
3446268;_has_part;4444345;1;1
3138534;_part_of;3497657;1;1
11986306;_hyponym;11986900;1;1
815320;_hyponym;815644;1;1
546192;_derivationally_related_form;15109745;1;1
1437805;_member_meronym;1444520;1;1
8735705;_instance_hypernym;9319604;1;1
2556537;_verb_group;1218084;1;1
9920771;_member_holonym;8188638;1;1
8061042;_hyponym;8059870;1;1
8860123;_member_of_domain_region;3415252;1;1
9023321;_has_part;9026204;1;1
8441203;_member_of_domain_topic;7195404;1;1
8731057;_instance_hypernym;8524735;MISS_888;2
10453533;_instance_hyponym;10844031;1;1
5483388;_hypernym;5296775;1;1
6804199;_hyponym;6805497;1;1
1458973;_hypernym;140123;1;1
8633957;_instance_hyponym;9083390;1;1
6721949;_derivationally_related_form;941990;1;1
3282591;_hyponym;3515338;2;5
1635056;_hypernym;1634424;1;1
12159555;_hyponym;12159804;1;1
644372;_also_see;1688271;1;1
1657723;_hyponym;1679837;1;1
1342529;_hyponym;1912272;1;1
1864707;_hyponym;2475821;1;1
13184492;_member_holonym;13169674;1;1
470701;_hypernym;1323958;1;1
11485582;_part_of;11485367;1;1
3820318;_hypernym;3442756;1;1
189189;_hypernym;187526;1;1
8053576;_hyponym;8055150;1;1
10298912;_hypernym;10371741;1;1
7751004;_hypernym;13138308;1;1
10179069;_hypernym;9786585;1;1
7290905;_hyponym;7319909;1;1
2289295;_hyponym;2278830;1;1
32981;_hypernym;34288;1;1
6961557;_derivationally_related_form;3130073;1;1
10902591;_instance_hypernym;10467395;1;1
442115;_hyponym;442847;1;1
10583387;_hypernym;10314952;1;1
8130712;_hypernym;8337324;1;1
9239740;_part_of;9466280;1;1
2259829;_derivationally_related_form;13253751;1;1
12667582;_has_part;7763483;1;1
2235575;_member_meronym;2235761;MISS_368;MISS_213
417413;_similar_to;418110;1;1
9147964;_has_part;9148662;1;1
190682;_hypernym;126264;1;1
2642430;_hypernym;1429349;1;1
109660;_hyponym;443384;1;1
7321517;_synset_domain_topic_of;6236802;1;1
555447;_derivationally_related_form;196084;1;1
10150940;_derivationally_related_form;2384940;1;1
6808720;_hyponym;6811625;MISS_241;MISS_44
6447897;_part_of;6453849;1;1
2510337;_hypernym;2422663;3;5
5667613;_hyponym;5667951;1;1
2397529;_member_holonym;2397377;1;1
15286042;_part_of;543233;1;1
11918631;_hypernym;11579418;1;1
2473431;_hypernym;776059;1;1
722232;_hypernym;628491;63;23
12509476;_member_holonym;12509297;1;1
594580;_derivationally_related_form;10259527;1;1
812149;_derivationally_related_form;203753;1;1
11879722;_hypernym;11878283;1;1
11562747;_hyponym;12290116;1;1
9843956;_synset_domain_topic_of;471613;1;1
1551871;_derivationally_related_form;10566072;1;1
15275598;_hypernym;15272029;1;1
10030277;_instance_hyponym;11282286;1;1
12762896;_hyponym;12764507;1;1
1424948;_verb_group;1425348;1;1
14960090;_hypernym;14686352;1;1
7121157;_hypernym;7109847;1;1
11556857;_hyponym;12116267;1;1
953559;_hyponym;958477;1;1
12051792;_member_holonym;12051285;1;1
2327200;_hyponym;2356420;1;1
9815790;_hyponym;10097842;1;1
6163751;_member_of_domain_topic;6647614;1;1
9137869;_has_part;9388318;1;1
60201;_hypernym;58743;1;1
2150039;_synset_domain_topic_of;6043075;1;1
4159058;_derivationally_related_form;1356582;1;1
8814664;_part_of;8813978;1;1
860620;_derivationally_related_form;1218932;1;1
2830157;_derivationally_related_form;2035919;1;1
2763714;_hypernym;3489162;1;1
3008207;_derivationally_related_form;14855724;1;1
7764630;_part_of;12501202;1;1
10259780;_synset_domain_topic_of;8199025;1;1
1799629;_hypernym;1803003;1;1
2544960;_member_holonym;2544754;1;1
2463141;_derivationally_related_form;183505;1;1
2080577;_derivationally_related_form;1183573;1;1
12685214;_member_meronym;12685431;1;1
14944888;_hypernym;14682133;1;1
11723655;_hypernym;11571907;1;1
5846355;_hypernym;5846054;1;1
2308325;_hypernym;1762525;1;1
12646397;_hypernym;12638556;1;1
12699922;_member_holonym;12699778;1;1
12002428;_member_holonym;12002197;1;1
10659571;_hypernym;10349243;1;1
2170427;_derivationally_related_form;5853636;1;1
1864707;_hyponym;2372813;1;1
6022291;_hypernym;6021499;1;1
1946118;_hypernym;1938850;1;1
661213;_derivationally_related_form;13855627;1;1
9144323;_instance_hypernym;8524735;1;1
2558724;_member_holonym;2553196;1;1
3338287;_synset_domain_topic_of;6047430;2;1
806314;_derivationally_related_form;10670668;1;1
5275466;_hypernym;5269901;1;1
11375087;_instance_hypernym;10650162;1;1
837293;_derivationally_related_form;7328;1;1
8441203;_hyponym;8454003;1;1
4117216;_hypernym;4313220;1;1
6619428;_hyponym;6619850;1;1
6218459;_derivationally_related_form;10619176;1;1
10196845;_hypernym;10008716;1;1
2260770;_hypernym;2260362;1;1
68333;_derivationally_related_form;204585;1;1
10597505;_hypernym;9610660;1;1
9112857;_instance_hypernym;8524735;343;1
12512460;_member_holonym;12501745;1;1
2137538;_derivationally_related_form;7487695;1;1
7846;_hyponym;10361060;1;1
5219420;_part_of;9917593;1;8
6720371;_synset_domain_topic_of;8441203;2;1
1165112;_hypernym;1163779;1;1
12608778;_member_holonym;12605019;1;1
1864707;_hyponym;2371801;1;1
2887209;_derivationally_related_form;1219706;1;1
12958921;_hypernym;13167078;1;1
1539573;_hypernym;1524359;1;1
4802629;_hyponym;4802776;1;1
986938;_hyponym;988320;1;1
14712036;_derivationally_related_form;265094;1;1
4446162;_hypernym;3051540;114;71
1527194;_hypernym;1525720;1;1
8766988;_has_part;8772137;1;1
733454;_derivationally_related_form;5951566;1;1
1925469;_member_meronym;1926090;1;1
2645143;_hypernym;1432517;1;1
6084469;_member_of_domain_topic;524299;1;123
